x-axis,1
second,Volt
+9.9290000E-03,+2.9906994208E+00
+9.9291000E-03,+2.9732565974E+00
+9.9292000E-03,+2.9613526102E+00
+9.9293000E-03,+2.9440879185E+00
+9.9294000E-03,+2.9345183625E+00
+9.9295000E-03,+2.9142273973E+00
+9.9296000E-03,+2.8946396409E+00
+9.9297000E-03,+2.8780461072E+00
+9.9298000E-03,+2.8683197668E+00
+9.9299000E-03,+2.8574001452E+00
+9.9300000E-03,+2.8363596594E+00
+9.9301000E-03,+2.8257840294E+00
+9.9302000E-03,+2.8103747014E+00
+9.9303000E-03,+2.7984697495E+00
+9.9304000E-03,+2.7818318338E+00
+9.9305000E-03,+2.7576244808E+00
+9.9306000E-03,+2.7658517801E+00
+9.9307000E-03,+2.7325940998E+00
+9.9308000E-03,+2.7313936726E+00
+9.9309000E-03,+2.7100872560E+00
+9.9310000E-03,+2.6871810642E+00
+9.9311000E-03,+2.6775327845E+00
+9.9312000E-03,+2.6557699740E+00
+9.9313000E-03,+2.6332884272E+00
+9.9314000E-03,+2.6221093575E+00
+9.9315000E-03,+2.6175408967E+00
+9.9316000E-03,+2.5957541770E+00
+9.9317000E-03,+2.5779884076E+00
+9.9318000E-03,+2.5671948170E+00
+9.9319000E-03,+2.5500181954E+00
+9.9320000E-03,+2.5259679285E+00
+9.9321000E-03,+2.5241420822E+00
+9.9322000E-03,+2.4972543769E+00
+9.9323000E-03,+2.4863467253E+00
+9.9324000E-03,+2.4682982617E+00
+9.9325000E-03,+2.4518627790E+00
+9.9326000E-03,+2.4313068476E+00
+9.9327000E-03,+2.4269026188E+00
+9.9328000E-03,+2.3967518654E+00
+9.9329000E-03,+2.3855009161E+00
+9.9330000E-03,+2.3754795195E+00
+9.9331000E-03,+2.3565508608E+00
+9.9332000E-03,+2.3288984995E+00
+9.9333000E-03,+2.3243613956E+00
+9.9334000E-03,+2.3055675417E+00
+9.9335000E-03,+2.2836865400E+00
+9.9336000E-03,+2.2635817863E+00
+9.9337000E-03,+2.2567236685E+00
+9.9338000E-03,+2.2368321723E+00
+9.9339000E-03,+2.2220301433E+00
+9.9340000E-03,+2.2006508823E+00
+9.9341000E-03,+2.1834370245E+00
+9.9342000E-03,+2.1788867148E+00
+9.9343000E-03,+2.1446122262E+00
+9.9344000E-03,+2.1526526201E+00
+9.9345000E-03,+2.1213261637E+00
+9.9346000E-03,+2.1019019454E+00
+9.9347000E-03,+2.0878096984E+00
+9.9348000E-03,+2.0759723746E+00
+9.9349000E-03,+2.0504447753E+00
+9.9350000E-03,+2.0375045930E+00
+9.9351000E-03,+2.0320528929E+00
+9.9352000E-03,+2.0047920706E+00
+9.9353000E-03,+1.9920793164E+00
+9.9354000E-03,+1.9727827570E+00
+9.9355000E-03,+1.9599692688E+00
+9.9356000E-03,+1.9491396778E+00
+9.9357000E-03,+1.9291156986E+00
+9.9358000E-03,+1.9076825879E+00
+9.9359000E-03,+1.8827570712E+00
+9.9360000E-03,+1.8792888763E+00
+9.9361000E-03,+1.8471290498E+00
+9.9362000E-03,+1.8339378011E+00
+9.9363000E-03,+1.8175811632E+00
+9.9364000E-03,+1.8006966131E+00
+9.9365000E-03,+1.7945907297E+00
+9.9366000E-03,+1.7732587452E+00
+9.9367000E-03,+1.7656960616E+00
+9.9368000E-03,+1.7485106663E+00
+9.9369000E-03,+1.7309978930E+00
+9.9370000E-03,+1.7098679493E+00
+9.9371000E-03,+1.6899673776E+00
+9.9372000E-03,+1.6720510952E+00
+9.9373000E-03,+1.6664256051E+00
+9.9374000E-03,+1.6521255283E+00
+9.9375000E-03,+1.6329839139E+00
+9.9376000E-03,+1.6207463677E+00
+9.9377000E-03,+1.6026045869E+00
+9.9378000E-03,+1.5912476873E+00
+9.9379000E-03,+1.5735615161E+00
+9.9380000E-03,+1.5545150583E+00
+9.9381000E-03,+1.5475056433E+00
+9.9382000E-03,+1.5221043460E+00
+9.9383000E-03,+1.4971707495E+00
+9.9384000E-03,+1.4843382356E+00
+9.9385000E-03,+1.4806974270E+00
+9.9386000E-03,+1.4614529683E+00
+9.9387000E-03,+1.4419780063E+00
+9.9388000E-03,+1.4302898694E+00
+9.9389000E-03,+1.4241851314E+00
+9.9390000E-03,+1.4026251460E+00
+9.9391000E-03,+1.3819256361E+00
+9.9392000E-03,+1.3841059968E+00
+9.9393000E-03,+1.3646345020E+00
+9.9394000E-03,+1.3467974257E+00
+9.9395000E-03,+1.3466323192E+00
+9.9396000E-03,+1.3188624297E+00
