x-axis,1,2
second,Volt,Volt
-4.6250E-06,-2.9274246002E+00,-999.5173467E-03
-4.5000E-06,-2.8936398611E+00,-986.4203545E-03
-4.3750E-06,-2.9079191084E+00,-982.8588765E-03
-4.2500E-06,-2.8976593442E+00,-987.8264017E-03
-4.1250E-06,-2.8942600058E+00,-971.6393475E-03
-4.0000E-06,-2.8576960730E+00,-957.8176713E-03
-3.8750E-06,-2.9288141971E+00,-982.2207377E-03
-3.7500E-06,-2.8704622252E+00,-959.5067996E-03
-3.6250E-06,-2.9239094822E+00,-963.7033290E-03
-3.5000E-06,-2.9024842193E+00,-986.8670709E-03
-3.3750E-06,-2.8991647206E+00,-966.6142219E-03
-3.2500E-06,-2.8801918151E+00,-960.7605001E-03
-3.1250E-06,-2.8908066369E+00,-956.7368684E-03
-3.0000E-06,-2.9476532324E+00,-997.8941163E-03
-2.8750E-06,-2.8899935262E+00,-973.2224410E-03
-2.7500E-06,-2.9019902262E+00,-972.1416382E-03
-2.6250E-06,-2.9066375725E+00,-976.6644731E-03
-2.5000E-06,-2.8932589944E+00,-952.6957732E-03
-2.3750E-06,-2.9015476103E+00,-981.2367073E-03
-2.2500E-06,-2.8877958840E+00,-962.7439982E-03
-2.1250E-06,-2.8963392151E+00,-951.1580267E-03
-2.0000E-06,-2.9048825462E+00,-982.5655681E-03
-1.8750E-06,-2.8855931764E+00,-988.4913627E-03
-1.7500E-06,-2.8937633594E+00,-980.5542829E-03
-1.6250E-06,-2.8813317622E+00,-989.5988914E-03
-1.5000E-06,-2.8771810622E+00,-986.3390193E-03
-1.3750E-06,-2.9158087670E+00,-977.2306355E-03
-1.2500E-06,-2.9184540905E+00,-974.6809750E-03
-1.1250E-06,-2.9283715812E+00,-986.7147242E-03
-1.0000E-06,-2.8978523102E+00,-968.7716789E-03
-875.0E-09,-2.9519223652E+00,-961.5890964E-03
-750.0E-09,-2.9028110556E+00,-976.6644731E-03
-625.0E-09,-2.9032459528E+00,-977.7781767E-03
-500.0E-09,-2.9275712544E+00,-986.7147242E-03
-375.0E-09,-2.8906831387E+00,-973.6403090E-03
-250.0E-09,-2.9327564937E+00,-998.5189404E-03
-125.0E-09,-2.9283715812E+00,-986.7147242E-03
-0.0E+00,-2.8574297798E+00,-979.8000750E-03
+125.0E-09,+2.5624014520E+00,+143.9385300E-03
+250.0E-09,+2.5859910705E+00,+243.1461427E-03
+375.0E-09,+2.6124727678E+00,+319.8179251E-03
+500.0E-09,+2.6347960465E+00,+311.2282340E-03
+625.0E-09,+2.6646642982E+00,+402.2867937E-03
+750.0E-09,+2.7465774261E+00,+441.1095382E-03
+875.0E-09,+2.7069487099E+00,+483.4937608E-03
+1.0000E-06,+2.7682547510E+00,+554.1326523E-03
+1.1250E-06,+2.7789494125E+00,+594.6784873E-03
+1.2500E-06,+2.8348671175E+00,+650.6743425E-03
+1.3750E-06,+2.8474349970E+00,+665.2319913E-03
+1.5000E-06,+2.8724139712E+00,+731.8782222E-03
+1.6250E-06,+2.9017057367E+00,+808.5540568E-03
+1.7500E-06,+2.9443452059E+00,+811.1037173E-03
+1.8750E-06,+2.9034349539E+00,+873.6460426E-03
+2.0000E-06,+2.9440646815E+00,+937.9083707E-03
+2.1250E-06,+3.0156254215E+00,+950.8406664E-03
+2.2500E-06,+3.0420325857E+00,+1.0277276059E+00
+2.3750E-06,+2.9648697998E+00,+1.0434360078E+00
+2.5000E-06,+3.0414020691E+00,+1.0998384425E+00
+2.6250E-06,+3.0559746248E+00,+1.1356669328E+00
+2.7500E-06,+3.1204484449E+00,+1.1812769689E+00
+2.8750E-06,+3.0892164056E+00,+1.2092651517E+00
+3.0000E-06,+3.1185158898E+00,+1.2435897610E+00
+3.1250E-06,+3.1768473591E+00,+1.3447582948E+00
+3.2500E-06,+3.1626607355E+00,+1.3491956458E+00
+3.3750E-06,+3.1810984014E+00,+1.3597245493E+00
+3.5000E-06,+3.1903776569E+00,+1.4150318051E+00
+3.6250E-06,+3.2537732792E+00,+1.4838066446E+00
+3.7500E-06,+3.2447591108E+00,+1.4759117278E+00
+3.8750E-06,+3.2411332786E+00,+1.5509736908E+00
+4.0000E-06,+3.2650958040E+00,+1.5694767236E+00
+4.1250E-06,+3.3141581485E+00,+1.6295249625E+00
+4.2500E-06,+3.3333575479E+00,+1.6472961716E+00
+4.3750E-06,+3.3707037169E+00,+1.7127185152E+00
+4.5000E-06,+3.3905437636E+00,+1.7495021874E+00
+4.6250E-06,+3.3950676117E+00,+1.7775387082E+00
