Freq.	V(n002)/V(n001)
4.98884487460023e+03	(-1.08798686664553e-03dB,-9.06827225065655e-01°)
5.01187233627283e+03	(-1.09825425570864e-03dB,-9.11095885900406e-01°)
5.03500608787916e+03	(-1.10862042880478e-03dB,-9.15385418991471e-01°)
5.05824662003125e+03	(-1.11908637185502e-03dB,-9.19695937302907e-01°)
5.08159442560572e+03	(-1.12965308128575e-03dB,-9.24027554559901e-01°)
5.10504999975417e+03	(-1.14032156414836e-03dB,-9.28380385255896e-01°)
5.12861383991376e+03	(-1.15109283824389e-03dB,-9.32754544659554e-01°)
5.15228644581768e+03	(-1.16196793226693e-03dB,-9.37150148822332e-01°)
5.17606831950579e+03	(-1.17294788591281e-03dB,-9.41567314585412e-01°)
5.19995996533527e+03	(-1.18403375002349e-03dB,-9.46006159587356e-01°)
5.22396188999131e+03	(-1.19522658671598e-03dB,-9.50466802271488e-01°)
5.24807460249784e+03	(-1.20652746951760e-03dB,-9.54949361893610e-01°)
5.27229861422834e+03	(-1.21793748350314e-03dB,-9.59453958529492e-01°)
5.29663443891670e+03	(-1.22945772542523e-03dB,-9.63980713082840e-01°)
5.32108259266806e+03	(-1.24108930387182e-03dB,-9.68529747293063e-01°)
5.34564359396984e+03	(-1.25283333939175e-03dB,-9.73101183743291e-01°)
5.37031796370265e+03	(-1.26469096464833e-03dB,-9.77695145868509e-01°)
5.39510622515140e+03	(-1.27666332456327e-03dB,-9.82311757963587e-01°)
5.42000890401636e+03	(-1.28875157646449e-03dB,-9.86951145191685e-01°)
5.44502652842434e+03	(-1.30095689023295e-03dB,-9.91613433592686e-01°)
5.47015962893984e+03	(-1.31328044846879e-03dB,-9.96298750091507e-01°)
5.49540873857637e+03	(-1.32572344662755e-03dB,-1.00100722250686e+00°)
5.52077439280770e+03	(-1.33828709318925e-03dB,-1.00573897955991e+00°)
5.54625712957923e+03	(-1.35097260981389e-03dB,-1.01049415088311e+00°)
5.57185748931943e+03	(-1.36378123150472e-03dB,-1.01527286702916e+00°)
5.59757601495123e+03	(-1.37671420676864e-03dB,-1.02007525947992e+00°)
5.62341325190362e+03	(-1.38977279777848e-03dB,-1.02490146065585e+00°)
5.64936974812316e+03	(-1.40295828055754e-03dB,-1.02975160392503e+00°)
5.67544605408560e+03	(-1.41627194513413e-03dB,-1.03462582361273e+00°)
5.70164272280761e+03	(-1.42971509571554e-03dB,-1.03952425501084e+00°)
5.72796030985843e+03	(-1.44328905087350e-03dB,-1.04444703438756e+00°)
5.75439937337170e+03	(-1.45699514371712e-03dB,-1.04939429899728e+00°)
5.78096047405732e+03	(-1.47083472207164e-03dB,-1.05436618709028e+00°)
5.80764417521326e+03	(-1.48480914866106e-03dB,-1.05936283792293e+00°)
5.83445104273759e+03	(-1.49891980130423e-03dB,-1.06438439176780e+00°)
5.86138164514043e+03	(-1.51316807308692e-03dB,-1.06943098992393e+00°)
5.88843655355603e+03	(-1.52755537257428e-03dB,-1.07450277472736e+00°)
5.91561634175488e+03	(-1.54208312398099e-03dB,-1.07959988956165e+00°)
5.94292158615587e+03	(-1.55675276738864e-03dB,-1.08472247886851e+00°)
5.97035286583851e+03	(-1.57156575893510e-03dB,-1.08987068815879e+00°)
5.99791076255524e+03	(-1.58652357102423e-03dB,-1.09504466402345e+00°)
6.02559586074372e+03	(-1.60162769252202e-03dB,-1.10024455414467e+00°)
6.05340874753928e+03	(-1.61687962897210e-03dB,-1.10547050730711e+00°)
6.08135001278733e+03	(-1.63228090281604e-03dB,-1.11072267340946e+00°)
6.10942024905587e+03	(-1.64783305358664e-03dB,-1.11600120347604e+00°)
6.13762005164809e+03	(-1.66353763814853e-03dB,-1.12130624966841e+00°)
6.16595001861497e+03	(-1.67939623091466e-03dB,-1.12663796529741e+00°)
6.19441075076797e+03	(-1.69541042405117e-03dB,-1.13199650483526e+00°)
6.22300285169175e+03	(-1.71158182773830e-03dB,-1.13738202392769e+00°)
6.25172692775701e+03	(-1.72791207038110e-03dB,-1.14279467940644e+00°)
6.28058358813333e+03	(-1.74440279884619e-03dB,-1.14823462930176e+00°)
6.30957344480209e+03	(-1.76105567871011e-03dB,-1.15370203285525e+00°)
6.33869711256943e+03	(-1.77787239449327e-03dB,-1.15919705053273e+00°)
6.36795520907932e+03	(-1.79485464990731e-03dB,-1.16471984403723e+00°)
6.39734835482664e+03	(-1.81200416810739e-03dB,-1.17027057632250e+00°)
6.42687717317036e+03	(-1.82932269194250e-03dB,-1.17584941160628e+00°)
6.45654229034672e+03	(-1.84681198422897e-03dB,-1.18145651538400e+00°)
6.48634433548255e+03	(-1.86447382797862e-03dB,-1.18709205444263e+00°)
6.51628394060859e+03	(-1.88231002670028e-03dB,-1.19275619687466e+00°)
6.54636174067291e+03	(-1.90032240464535e-03dB,-1.19844911209245e+00°)
6.57657837355437e+03	(-1.91851280709676e-03dB,-1.20417097084248e+00°)
6.60693448007613e+03	(-1.93688310063383e-03dB,-1.20992194521996e+00°)
6.63743070401926e+03	(-1.95543517342135e-03dB,-1.21570220868393e+00°)
6.66806769213639e+03	(-1.97417093550622e-03dB,-1.22151193607195e+00°)
6.69884609416543e+03	(-1.99309231908150e-03dB,-1.22735130361549e+00°)
6.72976656284335e+03	(-2.01220127882073e-03dB,-1.23322048895543e+00°)
6.76082975391999e+03	(-2.03149979213518e-03dB,-1.23911967115768e+00°)
6.79203632617202e+03	(-2.05098985952082e-03dB,-1.24504903072907e+00°)
6.82338694141687e+03	(-2.07067350483488e-03dB,-1.25100874963345e+00°)
6.85488226452679e+03	(-2.09055277563122e-03dB,-1.25699901130813e+00°)
6.88652296344294e+03	(-2.11062974347461e-03dB,-1.26302000068039e+00°)
6.91830970918954e+03	(-2.13090650426165e-03dB,-1.26907190418428e+00°)
6.95024317588815e+03	(-2.15138517855143e-03dB,-1.27515490977776e+00°)
6.98232404077189e+03	(-2.17206791191259e-03dB,-1.28126920695992e+00°)
7.01455298419990e+03	(-2.19295687524728e-03dB,-1.28741498678855e+00°)
7.04693068967165e+03	(-2.21405426514686e-03dB,-1.29359244189804e+00°)
7.07945784384156e+03	(-2.23536230424680e-03dB,-1.29980176651732e+00°)
7.11213513653348e+03	(-2.25688324157380e-03dB,-1.30604315648820e+00°)
7.14496326075532e+03	(-2.27861935291800e-03dB,-1.31231680928405e+00°)
7.17794291271381e+03	(-2.30057294120527e-03dB,-1.31862292402858e+00°)
7.21107479182919e+03	(-2.32274633685210e-03dB,-1.32496170151495e+00°)
7.24435960075009e+03	(-2.34514189817459e-03dB,-1.33133334422525e+00°)
7.27779804536843e+03	(-2.36776201175974e-03dB,-1.33773805635016e+00°)
7.31139083483437e+03	(-2.39060909285812e-03dB,-1.34417604380896e+00°)
7.34513868157135e+03	(-2.41368558579386e-03dB,-1.35064751426983e+00°)
7.37904230129121e+03	(-2.43699396436205e-03dB,-1.35715267717032e+00°)
7.41310241300937e+03	(-2.46053673225043e-03dB,-1.36369174373833e+00°)
7.44731973906009e+03	(-2.48431642345716e-03dB,-1.37026492701328e+00°)
7.48169500511174e+03	(-2.50833560271629e-03dB,-1.37687244186759e+00°)
7.51622894018226e+03	(-2.53259686593110e-03dB,-1.38351450502855e+00°)
7.55092227665454e+03	(-2.55710284062374e-03dB,-1.39019133510042e+00°)
7.58577575029204e+03	(-2.58185618637825e-03dB,-1.39690315258695e+00°)
7.62079010025433e+03	(-2.60685959529796e-03dB,-1.40365017991414e+00°)
7.65596606911277e+03	(-2.63211579247176e-03dB,-1.41043264145349e+00°)
7.69130440286631e+03	(-2.65762753644794e-03dB,-1.41725076354542e+00°)
7.72680585095723e+03	(-2.68339761970725e-03dB,-1.42410477452317e+00°)
7.76247116628713e+03	(-2.70942886916675e-03dB,-1.43099490473699e+00°)
7.79830110523280e+03	(-2.73572414665677e-03dB,-1.43792138657890e+00°)
7.83429642766233e+03	(-2.76228634944414e-03dB,-1.44488445450728e+00°)
7.87045789695120e+03	(-2.78911841073039e-03dB,-1.45188434507259e+00°)
7.90678627999847e+03	(-2.81622330018861e-03dB,-1.45892129694295e+00°)
7.94328234724304e+03	(-2.84360402449546e-03dB,-1.46599555093020e+00°)
7.97994687267999e+03	(-2.87126362784787e-03dB,-1.47310735001653e+00°)
8.01678063387701e+03	(-2.89920519255199e-03dB,-1.48025693938135e+00°)
8.05378441199089e+03	(-2.92743183954870e-03dB,-1.48744456642862e+00°)
8.09095899178405e+03	(-2.95594672900360e-03dB,-1.49467048081466e+00°)
8.12830516164122e+03	(-2.98475306088079e-03dB,-1.50193493447636e+00°)
8.16582371358615e+03	(-3.01385407552914e-03dB,-1.50923818165972e+00°)
8.20351544329841e+03	(-3.04325305428603e-03dB,-1.51658047894902e+00°)
8.24138115013026e+03	(-3.07295332009556e-03dB,-1.52396208529630e+00°)
8.27942163712358e+03	(-3.10295823810370e-03dB,-1.53138326205139e+00°)
8.31763771102695e+03	(-3.13327121632672e-03dB,-1.53884427299231e+00°)
8.35603018231272e+03	(-3.16389570626865e-03dB,-1.54634538435628e+00°)
8.39459986519421e+03	(-3.19483520358118e-03dB,-1.55388686487110e+00°)
8.43334757764300e+03	(-3.22609324874094e-03dB,-1.56146898578708e+00°)
8.47227414140621e+03	(-3.25767342771629e-03dB,-1.56909202090943e+00°)
8.51138038202401e+03	(-3.28957937266209e-03dB,-1.57675624663132e+00°)
8.55066712884708e+03	(-3.32181476262423e-03dB,-1.58446194196717e+00°)
8.59013521505420e+03	(-3.35438332425184e-03dB,-1.59220938858676e+00°)
8.62978547766995e+03	(-3.38728883253282e-03dB,-1.59999887084975e+00°)
8.66961875758242e+03	(-3.42053511153031e-03dB,-1.60783067584073e+00°)
8.70963589956106e+03	(-3.45412603513663e-03dB,-1.61570509340491e+00°)
8.74983775227461e+03	(-3.48806552785046e-03dB,-1.62362241618435e+00°)
8.79022516830910e+03	(-3.52235756554722e-03dB,-1.63158293965470e+00°)
8.83079900418588e+03	(-3.55700617628924e-03dB,-1.63958696216266e+00°)
8.87156012037987e+03	(-3.59201544113584e-03dB,-1.64763478496402e+00°)
8.91250938133772e+03	(-3.62738949496228e-03dB,-1.65572671226220e+00°)
8.95364765549620e+03	(-3.66313252731247e-03dB,-1.66386305124758e+00°)
8.99497581530062e+03	(-3.69924878325083e-03dB,-1.67204411213733e+00°)
9.03649473722328e+03	(-3.73574256423641e-03dB,-1.68027020821597e+00°)
9.07820530178213e+03	(-3.77261822901832e-03dB,-1.68854165587668e+00°)
9.12010839355937e+03	(-3.80988019453892e-03dB,-1.69685877466300e+00°)
9.16220490122027e+03	(-3.84753293686032e-03dB,-1.70522188731157e+00°)
9.20449571753199e+03	(-3.88558099209955e-03dB,-1.71363131979538e+00°)
9.24698173938250e+03	(-3.92402895738997e-03dB,-1.72208740136767e+00°)
9.28966386779964e+03	(-3.96288149187648e-03dB,-1.73059046460675e+00°)
9.33254300797019e+03	(-4.00214331767898e-03dB,-1.73914084546146e+00°)
9.37562006925908e+03	(-4.04181922093507e-03dB,-1.74773888329743e+00°)
9.41889596522870e+03	(-4.08191405281193e-03dB,-1.75638492094400e+00°)
9.46237161365822e+03	(-4.12243273058689e-03dB,-1.76507930474202e+00°)
9.50604793656310e+03	(-4.16338023869226e-03dB,-1.77382238459255e+00°)
9.54992586021465e+03	(-4.20476162983378e-03dB,-1.78261451400622e+00°)
9.59400631515962e+03	(-4.24658202609065e-03dB,-1.79145605015339e+00°)
9.63829023624000e+03	(-4.28884662006601e-03dB,-1.80034735391539e+00°)
9.68277856261279e+03	(-4.33156067603839e-03dB,-1.80928878993636e+00°)
9.72747223776995e+03	(-4.37472953113942e-03dB,-1.81828072667623e+00°)
9.77237220955841e+03	(-4.41835859656917e-03dB,-1.82732353646442e+00°)
9.81747943020014e+03	(-4.46245335882915e-03dB,-1.83641759555445e+00°)
9.86279485631241e+03	(-4.50701938095526e-03dB,-1.84556328417967e+00°)
9.90831944892798e+03	(-4.55206230381662e-03dB,-1.85476098660971e+00°)
9.95405417351558e+03	(-4.59758784740679e-03dB,-1.86401109120816e+00°)
1.00000000000003e+04	(-4.64360181217267e-03dB,-1.87331399049099e+00°)
1.00461579027843e+04	(-4.69011008037843e-03dB,-1.88267008118621e+00°)
1.00925288607672e+04	(-4.73711861747719e-03dB,-1.89207976429437e+00°)
1.01391138573671e+04	(-4.78463347352731e-03dB,-1.90154344515028e+00°)
1.01859138805415e+04	(-4.83266078463193e-03dB,-1.91106153348564e+00°)
1.02329299228079e+04	(-4.88120677439420e-03dB,-1.92063444349305e+00°)
1.02801629812651e+04	(-4.93027775542952e-03dB,-1.93026259389071e+00°)
1.03276140576143e+04	(-4.97988013088960e-03dB,-1.93994640798878e+00°)
1.03752841581805e+04	(-5.03002039600497e-03dB,-1.94968631375638e+00°)
1.04231742939334e+04	(-5.08070513969435e-03dB,-1.95948274389025e+00°)
1.04712854805093e+04	(-5.13194104617697e-03dB,-1.96933613588429e+00°)
1.05196187382326e+04	(-5.18373489662478e-03dB,-1.97924693210051e+00°)
1.05681750921369e+04	(-5.23609357086205e-03dB,-1.98921557984125e+00°)
1.06169555719876e+04	(-5.28902404907970e-03dB,-1.99924253142253e+00°)
1.06659612123029e+04	(-5.34253341360291e-03dB,-2.00932824424898e+00°)
1.07151930523764e+04	(-5.39662885068015e-03dB,-2.01947318088989e+00°)
1.07646521362987e+04	(-5.45131765231782e-03dB,-2.02967780915668e+00°)
1.08143395129797e+04	(-5.50660721816340e-03dB,-2.03994260218193e+00°)
1.08642562361710e+04	(-5.56250505739455e-03dB,-2.05026803849965e+00°)
1.09144033644879e+04	(-5.61901879069728e-03dB,-2.06065460212707e+00°)
1.09647819614322e+04	(-5.67615615222995e-03dB,-2.07110278264800e+00°)
1.10153930954145e+04	(-5.73392499168010e-03dB,-2.08161307529761e+00°)
1.10662378397770e+04	(-5.79233327633122e-03dB,-2.09218598104888e+00°)
1.11173172728163e+04	(-5.85138909318969e-03dB,-2.10282200670048e+00°)
1.11686324778060e+04	(-5.91110065113794e-03dB,-2.11352166496647e+00°)
1.12201845430200e+04	(-5.97147628316332e-03dB,-2.12428547456746e+00°)
1.12719745617555e+04	(-6.03252444861714e-03dB,-2.13511396032369e+00°)
1.13240036323559e+04	(-6.09425373551256e-03dB,-2.14600765324961e+00°)
1.13762728582347e+04	(-6.15667286289240e-03dB,-2.15696709065042e+00°)
1.14287833478981e+04	(-6.21979068324164e-03dB,-2.16799281622022e+00°)
1.14815362149692e+04	(-6.28361618493785e-03dB,-2.17908538014226e+00°)
1.15345325782113e+04	(-6.34815849477833e-03dB,-2.19024533919083e+00°)
1.15877735615516e+04	(-6.41342688055190e-03dB,-2.20147325683527e+00°)
1.16412602941053e+04	(-6.47943075365364e-03dB,-2.21276970334577e+00°)
1.16949939101991e+04	(-6.54617967178873e-03dB,-2.22413525590136e+00°)
1.17489755493957e+04	(-6.61368334169605e-03dB,-2.23557049869981e+00°)
1.18032063565177e+04	(-6.68195162197448e-03dB,-2.24707602306981e+00°)
1.18576874816720e+04	(-6.75099452593283e-03dB,-2.25865242758500e+00°)
1.19124200802741e+04	(-6.82082222453765e-03dB,-2.27030031818059e+00°)
1.19674053130728e+04	(-6.89144504939338e-03dB,-2.28202030827190e+00°)
1.20226443461745e+04	(-6.96287349581854e-03dB,-2.29381301887529e+00°)
1.20781383510682e+04	(-7.03511822597738e-03dB,-2.30567907873163e+00°)
1.21338885046502e+04	(-7.10819007208355e-03dB,-2.31761912443180e+00°)
1.21898959892491e+04	(-7.18210003966693e-03dB,-2.32963380054504e+00°)
1.22461619926509e+04	(-7.25685931094338e-03dB,-2.34172375974946e+00°)
1.23026877081242e+04	(-7.33247924822655e-03dB,-2.35388966296542e+00°)
1.23594743344455e+04	(-7.40897139744158e-03dB,-2.36613217949127e+00°)
1.24165230759245e+04	(-7.48634749170608e-03dB,-2.37845198714206e+00°)
1.24738351424299e+04	(-7.56461945500910e-03dB,-2.39084977239066e+00°)
1.25314117494146e+04	(-7.64379940595263e-03dB,-2.40332623051205e+00°)
1.25892541179421e+04	(-7.72389966160181e-03dB,-2.41588206573014e+00°)
1.26473634747119e+04	(-7.80493274140822e-03dB,-2.42851799136785e+00°)
1.27057410520858e+04	(-7.88691137123817e-03dB,-2.44123472999997e+00°)
1.27643880881139e+04	(-7.96984848747983e-03dB,-2.45403301360922e+00°)
1.28233058265607e+04	(-8.05375724127189e-03dB,-2.46691358374536e+00°)
1.28824955169318e+04	(-8.13865100279949e-03dB,-2.47987719168769e+00°)
1.29419584145003e+04	(-8.22454336571656e-03dB,-2.49292459861071e+00°)
1.30016957803333e+04	(-8.31144815165962e-03dB,-2.50605657575321e+00°)
1.30617088813189e+04	(-8.39937941488422e-03dB,-2.51927390459082e+00°)
1.31219989901925e+04	(-8.48835144699000e-03dB,-2.53257737701208e+00°)
1.31825673855645e+04	(-8.57837878178185e-03dB,-2.54596779549824e+00°)
1.32434153519471e+04	(-8.66947620022769e-03dB,-2.55944597330662e+00°)
1.33045441797814e+04	(-8.76165873556100e-03dB,-2.57301273465786e+00°)
1.33659551654649e+04	(-8.85494167847126e-03dB,-2.58666891492710e+00°)
1.34276496113791e+04	(-8.94934058246153e-03dB,-2.60041536083908e+00°)
1.34896288259170e+04	(-9.04487126930179e-03dB,-2.61425293066733e+00°)
1.35518941235108e+04	(-9.14154983464164e-03dB,-2.62818249443764e+00°)
1.36144468246600e+04	(-9.23939265373726e-03dB,-2.64220493413562e+00°)
1.36772882559590e+04	(-9.33841638735132e-03dB,-2.65632114391897e+00°)
1.37404197501256e+04	(-9.43863798775182e-03dB,-2.67053203033387e+00°)
1.38038426460293e+04	(-9.54007470492254e-03dB,-2.68483851253629e+00°)
1.38675582887194e+04	(-9.64274409286579e-03dB,-2.69924152251792e+00°)
1.39315680294535e+04	(-9.74666401609952e-03dB,-2.71374200533685e+00°)
1.39958732257267e+04	(-9.85185265631816e-03dB,-2.72834091935338e+00°)
1.40604752412996e+04	(-9.95832851919598e-03dB,-2.74303923647083e+00°)
1.41253754462280e+04	(-1.00661104413909e-02dB,-2.75783794238153e+00°)
1.41905752168914e+04	(-1.01752175977158e-02dB,-2.77273803681826e+00°)
1.42560759360224e+04	(-1.02856695084694e-02dB,-2.78774053381109e+00°)
1.43218789927359e+04	(-1.03974860470040e-02dB,-2.80284646194992e+00°)
1.43879857825590e+04	(-1.05106874474399e-02dB,-2.81805686465266e+00°)
1.44543977074598e+04	(-1.06252943126034e-02dB,-2.83337280043949e+00°)
1.45211161758779e+04	(-1.07413276221658e-02dB,-2.84879534321304e+00°)
1.45881426027540e+04	(-1.08588087409860e-02dB,-2.86432558254486e+00°)
1.46554784095596e+04	(-1.09777594276846e-02dB,-2.87996462396829e+00°)
1.47231250243277e+04	(-1.10982018434306e-02dB,-2.89571358927783e+00°)
1.47910838816826e+04	(-1.12201585609543e-02dB,-2.91157361683526e+00°)
1.48593564228706e+04	(-1.13436525738209e-02dB,-2.92754586188260e+00°)
1.49279440957905e+04	(-1.14687073059176e-02dB,-2.94363149686223e+00°)
1.49968483550243e+04	(-1.15953466212171e-02dB,-2.95983171174430e+00°)
1.50660706618680e+04	(-1.17235948337874e-02dB,-2.97614771436133e+00°)
1.51356124843626e+04	(-1.18534767180832e-02dB,-2.99258073075083e+00°)
1.52054752973255e+04	(-1.19850175194895e-02dB,-3.00913200550546e+00°)
1.52756605823813e+04	(-1.21182429651840e-02dB,-3.02580280213154e+00°)
1.53461698279935e+04	(-1.22531792752511e-02dB,-3.04259440341554e+00°)
1.54170045294962e+04	(-1.23898531741346e-02dB,-3.05950811179928e+00°)
1.54881661891254e+04	(-1.25282919023857e-02dB,-3.07654524976383e+00°)
1.55596563160513e+04	(-1.26685232287317e-02dB,-3.09370716022231e+00°)
1.56314764264101e+04	(-1.28105754624833e-02dB,-3.11099520692196e+00°)
1.57036280433361e+04	(-1.29544774662760e-02dB,-3.12841077485565e+00°)
1.57761126969941e+04	(-1.31002586691621e-02dB,-3.14595527068316e+00°)
1.58489319246117e+04	(-1.32479490800889e-02dB,-3.16363012316239e+00°)
1.59220872705123e+04	(-1.33975793017231e-02dB,-3.18143678359084e+00°)
1.59955802861473e+04	(-1.35491805446800e-02dB,-3.19937672625774e+00°)
1.60694125301294e+04	(-1.37027846421444e-02dB,-3.21745144890689e+00°)
1.61435855682655e+04	(-1.38584240649197e-02dB,-3.23566247321079e+00°)
1.62181009735899e+04	(-1.40161319368829e-02dB,-3.25401134525610e+00°)
1.62929603263978e+04	(-1.41759420508924e-02dB,-3.27249963604103e+00°)
1.63681652142787e+04	(-1.43378888851469e-02dB,-3.29112894198469e+00°)
1.64437172321499e+04	(-1.45020076200153e-02dB,-3.30990088544906e+00°)
1.65196179822908e+04	(-1.46683341553502e-02dB,-3.32881711527370e+00°)
1.65958690743762e+04	(-1.48369051282967e-02dB,-3.34787930732368e+00°)
1.66724721255113e+04	(-1.50077579316441e-02dB,-3.36708916505101e+00°)
1.67494287602650e+04	(-1.51809307326628e-02dB,-3.38644842007018e+00°)
1.68267406107053e+04	(-1.53564624925546e-02dB,-3.40595883274791e+00°)
1.69044093164333e+04	(-1.55343929864184e-02dB,-3.42562219280776e+00°)
1.69824365246181e+04	(-1.57147628238529e-02dB,-3.44544031994997e+00°)
1.70608238900319e+04	(-1.58976134701334e-02dB,-3.46541506448692e+00°)
1.71395730750849e+04	(-1.60829872680380e-02dB,-3.48554830799476e+00°)
1.72186857498607e+04	(-1.62709274603344e-02dB,-3.50584196398162e+00°)
1.72981635921517e+04	(-1.64614782129156e-02dB,-3.52629797857290e+00°)
1.73780082874944e+04	(-1.66546846386670e-02dB,-3.54691833121422e+00°)
1.74582215292057e+04	(-1.68505928220226e-02dB,-3.56770503539243e+00°)
1.75388050184183e+04	(-1.70492498442887e-02dB,-3.58866013937544e+00°)
1.76197604641170e+04	(-1.72507038097568e-02dB,-3.60978572697109e+00°)
1.77010895831749e+04	(-1.74550038725696e-02dB,-3.63108391830606e+00°)
1.77827941003899e+04	(-1.76622002644695e-02dB,-3.65255687062507e+00°)
1.78648757485212e+04	(-1.78723443233632e-02dB,-3.67420677911123e+00°)
1.79473362683260e+04	(-1.80854885228101e-02dB,-3.69603587772806e+00°)
1.80301774085964e+04	(-1.83016865024033e-02dB,-3.71804644008392e+00°)
1.81134009261967e+04	(-1.85209930991254e-02dB,-3.74024078031947e+00°)
1.81970085861005e+04	(-1.87434643796609e-02dB,-3.76262125401895e+00°)
1.82810021614281e+04	(-1.89691576737899e-02dB,-3.78519025914609e+00°)
1.83653834334842e+04	(-1.91981316087744e-02dB,-3.80795023700512e+00°)
1.84501541917955e+04	(-1.94304461448880e-02dB,-3.83090367322814e+00°)
1.85353162341488e+04	(-1.96661626120820e-02dB,-3.85405309878924e+00°)
1.86208713666294e+04	(-1.99053437478086e-02dB,-3.87740109104654e+00°)
1.87068214036587e+04	(-2.01480537361028e-02dB,-3.90095027481288e+00°)
1.87931681680334e+04	(-2.03943582478997e-02dB,-3.92470332345603e+00°)
1.88799134909637e+04	(-2.06443244827145e-02dB,-3.94866296002969e+00°)
1.89670592121122e+04	(-2.08980212116280e-02dB,-3.97283195843581e+00°)
1.90546071796332e+04	(-2.11555188217706e-02dB,-3.99721314461966e+00°)
1.91425592502116e+04	(-2.14168893622015e-02dB,-4.02180939779851e+00°)
1.92309172891023e+04	(-2.16822065913663e-02dB,-4.04662365172504e+00°)
1.93196831701700e+04	(-2.19515460261290e-02dB,-4.07165889598669e+00°)
1.94088587759286e+04	(-2.22249849924444e-02dB,-4.09691817734219e+00°)
1.94984459975812e+04	(-2.25026026777537e-02dB,-4.12240460109629e+00°)
1.95884467350607e+04	(-2.27844801851535e-02dB,-4.14812133251421e+00°)
1.96788628970692e+04	(-2.30707005894000e-02dB,-4.17407159827709e+00°)
1.97696964011194e+04	(-2.33613489948636e-02dB,-4.20025868797970e+00°)
1.98609491735745e+04	(-2.36565125954331e-02dB,-4.22668595567196e+00°)
1.99526231496896e+04	(-2.39562807365502e-02dB,-4.25335682144588e+00°)
2.00447202736524e+04	(-2.42607449793424e-02dB,-4.28027477306908e+00°)
2.01372424986247e+04	(-2.45699991670431e-02dB,-4.30744336766707e+00°)
2.02301917867835e+04	(-2.48841394937123e-02dB,-4.33486623345536e+00°)
2.03235701093630e+04	(-2.52032645754077e-02dB,-4.36254707152380e+00°)
2.04173794466961e+04	(-2.55274755238555e-02dB,-4.39048965767425e+00°)
2.05116217882565e+04	(-2.58568760227696e-02dB,-4.41869784431415e+00°)
2.06062991327008e+04	(-2.61915724069029e-02dB,-4.44717556240742e+00°)
2.07014134879113e+04	(-2.65316737439180e-02dB,-4.47592682348513e+00°)
2.07969668710378e+04	(-2.68772919192547e-02dB,-4.50495572171775e+00°)
2.08929613085412e+04	(-2.72285417240792e-02dB,-4.53426643605145e+00°)
2.09893988362361e+04	(-2.75855409464219e-02dB,-4.56386323241056e+00°)
2.10862814993338e+04	(-2.79484104657052e-02dB,-4.59375046596876e+00°)
2.11836113524859e+04	(-2.83172743507307e-02dB,-4.62393258349135e+00°)
2.12813904598280e+04	(-2.86922599613338e-02dB,-4.65441412575130e+00°)
2.13796208950232e+04	(-2.90734980538034e-02dB,-4.68519973002176e+00°)
2.14783047413062e+04	(-2.94611228902900e-02dB,-4.71629413264787e+00°)
2.15774440915275e+04	(-2.98552723523214e-02dB,-4.74770217170085e+00°)
2.16770410481978e+04	(-3.02560880586360e-02dB,-4.77942878971728e+00°)
2.17770977235325e+04	(-3.06637154874978e-02dB,-4.81147903652709e+00°)
2.18776162394964e+04	(-3.10783041037266e-02dB,-4.84385807217325e+00°)
2.19785987278492e+04	(-3.15000074905915e-02dB,-4.87657116992693e+00°)
2.20800473301899e+04	(-3.19289834868558e-02dB,-4.90962371940161e+00°)
2.21819641980031e+04	(-3.23653943291322e-02dB,-4.94302122976990e+00°)
2.22843514927040e+04	(-3.28094067998368e-02dB,-4.97676933308737e+00°)
2.23872113856843e+04	(-3.32611923809704e-02dB,-5.01087378772695e+00°)
2.24905460583587e+04	(-3.37209274139940e-02dB,-5.04534048192884e+00°)
2.25943577022107e+04	(-3.41887932660766e-02dB,-5.08017543746996e+00°)
2.26986485188392e+04	(-3.46649765030003e-02dB,-5.11538481345807e+00°)
2.28034207200051e+04	(-3.51496690690592e-02dB,-5.15097491025511e+00°)
2.29086765276787e+04	(-3.56430684742202e-02dB,-5.18695217353516e+00°)
2.30144181740861e+04	(-3.61453779889342e-02dB,-5.22332319848242e+00°)
2.31206479017569e+04	(-3.66568068469343e-02dB,-5.26009473413473e+00°)
2.32273679635720e+04	(-3.71775704563992e-02dB,-5.29727368787858e+00°)
2.33345806228110e+04	(-3.77078906198711e-02dB,-5.33486713010181e+00°)
2.34422881532002e+04	(-3.82479957633610e-02dB,-5.37288229901052e+00°)
2.35504928389611e+04	(-3.87981211750701e-02dB,-5.41132660561677e+00°)
2.36591969748586e+04	(-3.93585092541750e-02dB,-5.45020763890434e+00°)
2.37684028662498e+04	(-3.99294097702182e-02dB,-5.48953317117998e+00°)
2.38781128291328e+04	(-4.05110801335460e-02dB,-5.52931116361772e+00°)
2.39883291901959e+04	(-4.11037856774004e-02dB,-5.56954977200468e+00°)
2.40990542868670e+04	(-4.17077999522012e-02dB,-5.61025735269666e+00°)
2.42102904673628e+04	(-4.23234050326335e-02dB,-5.65144246879272e+00°)
2.43220400907392e+04	(-4.29508918382021e-02dB,-5.69311389653788e+00°)
2.44343055269408e+04	(-4.35905604678918e-02dB,-5.73528063196410e+00°)
2.45470891568514e+04	(-4.42427205496561e-02dB,-5.77795189777965e+00°)
2.46603933723444e+04	(-4.49076916055372e-02dB,-5.82113715051780e+00°)
2.47742205763339e+04	(-4.55858034331356e-02dB,-5.86484608795640e+00°)
